Name,Category,Rating,Reviews,Location_Area,Has_Website
Nibs Cafe & Chocolataria,Cafe,4.3,1754,Jaipur,0
Love Over Coffee Tripolia Bazar,Cafe,4.6,169,Jaipur,0
3 Brothers Rooftop Café,Restaurant,4.8,334,Jaipur,0
The Hidden Den - Terrace Cafe & Kitchen,Cafe,4.8,69,Jaipur,0
Affetto Cafe,Cafe,4.0,151,Jaipur,0
"Unbox Cafe Jaipur, MI Road",Cafe,4.8,24,Jaipur,0
The Palace Cafe Restaurant,Cafe,4.1,188,Jaipur,0
Siddhi Cafe,Cafe,5.0,3,Jaipur,0
Mum's Cafe,Cafe,4.3,78,Jaipur,0
Dagla - The Rooftop Jaipur,Restaurant,4.4,171,Jaipur,1
The Night Jar Reloaded - Rooftop and Lounge | Best Brewery,Restaurant,4.3,4861,Jaipur,1
Atithi Anandam,Cafe,4.3,70,Jaipur,0
Cafe Awara,Cafe,3.9,96,Jaipur,1
Tighr Cafe,Cafe,4.3,7,Jaipur,0
Sura - Cocktails & Cuisine,Restaurant,4.8,1776,Jaipur,1
Silk Route Jaipur,Restaurant,4.3,369,Jaipur,0
Branded goods shop,Clothing Store,4.2,47,Jaipur,0
Men's Wear Shop Jaipur Fashion Street Tonk Phatak tonk road Jaipur,Men'S Clothing Store,4.6,11,Jaipur,0
Saroj Fabrics,Fabric Store,4.7,302,Jaipur,1
"Cityvibes MI Road | Men’s Ethnic & Wedding Wear Store in Jaipur | Kurta Pajama, Shirts, Sherwani, Suits, Waist Coat in Jaipur",Men'S Clothing Store,4.7,3145,Jaipur,1
Jaipur Pinkk,Designer Clothing Store,4.9,84,Jaipur,0
Lifestyle Stores,Clothing Store,4.3,6033,Jaipur,1
Bajaj fashions,Women'S Clothing Store,4.7,32,Jaipur,0
Hurry Up Boys,Clothing Store,4.4,39,Jaipur,0
Mayori Conscious Clothing - Women's Clothing Store,Designer Clothing Store,4.6,93,Jaipur,1
Tribal Asian textile,Clothing Store,4.8,160,Local Region,0
Urvashi Fashion,Clothing Store,4.7,7,Jaipur,0
Bindass Collection,Clothing Store,4.2,29,Jaipur,0
Next Generation,Men'S Clothing Store,3.7,11,Jaipur,0
BANGLORE COLLECTION,Clothing Store,3.5,29,Jaipur,0
Miss Aarya fashion,Clothing Store,4.9,33,Jaipur,0
DyeGlam | Salon & Academy | Hair |Skin |Makeup |Formerly jawed habib salon,Beauty Salon,4.5,1052,Jaipur,1
City Looks Skin & Hair Care Unisex Salon,Hair Salon,4.5,97,Jaipur,0
Kishore Hair Dresser,Hair Salon,4.7,106,Jaipur,0
Tangerine the boutique salon,Hair Salon,4.7,585,Jaipur,1
Saalim'S Beauty Salon,Beauty Salon,4.8,134,Jaipur,0
SOIRÉE | The Best Unisex Salon in Jaipur,Beauty Salon,4.9,438,Jaipur,1
Annpoornam - Best South Indian Restaurant In Jaipur,South Indian Restaurant,4.5,1597,Jaipur,1
Brewlicious Rooftop Bar Restaurant in Jaipur,North Indian Restaurant,4.8,3447,Jaipur,0
Handi restaurant jaipur,Restaurant,4.1,12754,Jaipur,0
Ratnika - A Vegetarian Restaurant,Indian Restaurant,4.7,619,Jaipur,0
Muhammadi Palace,Mughlai Restaurant,4.1,12022,Jaipur,1
14 Tables Restaurant,Fine Dining Restaurant,4.1,389,Jaipur,0
Niros Restaurant,Non Vegetarian Restaurant,4.1,3856,Jaipur,1
