Name,Category,Rating,Reviews,Location_Area,Has_Website
Annapurnashree Dresses,Clothing Store,3.3,4,Indore,0
Avi Enterprises,Clothing Store,5.0,5,Indore,1
Tinku's Bhawarkua,Cafe,4.2,6095,Indore,1
koffee king,Cafe,4.0,555,Indore,0
TEA TOWN INDORE,Cafe,4.4,142,Indore,0
Twilight Cafe,Cafe,4.2,30,Indore,0
House_of_nimad,Cafe,4.7,23,Indore,0
Time 2 Tea Cafe,Cafe,4.9,147,Indore,0
TCC...The Cricket Cafeteria,Cafe,4.5,146,Indore,0
Gol Roti Restaurant & Cafe,Vegetarian Restaurant,4.3,445,Indore,0
Mukki ke Zayke,Cafe,4.3,3092,Indore,0
Jagdeesh Dresses,Clothing Store,5.0,4,Indore,0
MAYUR COLLECTION,Clothing Store,4.0,7,Indore,0
First Baby INDORE,Baby Clothing Store,4.7,3,Indore,0
Vishal Mega Mart,Clothing Store,4.2,119,Indore,1
RAGHUVANSHI GARMENTS,Clothing Store,3.9,7,Indore,0
K.s garments,Clothing Store,3.6,11,Indore,0
NAXFIT,Clothing Store,5.0,1,Indore,0
NEW SK TEXTILES,Clothing Store,3.7,3,Indore,0
Madhuban Stores Wholesale,Clothing Store,0.0,0,Indore,0
Meera the premium variety of traditional wears,Clothing Store,0.0,0,Indore,0
Fashion Point,Men'S Clothing Store,0.0,0,Indore,0
Disha Apparels,Clothing Store,5.0,6,Indore,0
Popok | re-usable cloth diaper,Baby Clothing Store,5.0,3,Indore,0
Tealogy Sapna Sangeeta,Cafe,4.1,258,Indore,1
SINGH CAFE BAR & RESTRO,Cafe,4.6,36,Indore,0
Airforce marketing,Clothing Store,4.0,1,Indore,0
"Ankit Traders . Potli bags ,saree cover,makeup pouch,bangle cover",Clothing Store,5.0,1,Indore,0
Aashika Jewellery & Ladies Articles,Jewelry Store,4.5,4,Indore,0
Sagar general Store,Clothing Store,0.0,0,Indore,0
Piyush Enterprises,Clothing Store,0.0,0,Indore,0
ANJU CLOTH SHOP,Clothing Store,0.0,0,Indore,0
Sameer Laundry,Men'S Clothing Store,0.0,0,Indore,0
Aarambh Restaurant and Banquet,North Indian Restaurant,4.6,1485,Indore,1
VAIRAANA,South Indian Restaurant,4.7,604,Indore,0
Naadbramha idli - Navlakha (Indore),Restaurant,4.7,298,Indore,1
Shiv Sagar Family Restaurant & Cafe,North Indian Restaurant,4.2,913,Indore,1
Bam-booze Family Restaurant,Family Restaurant,4.5,80,Indore,0
"Nafees Restaurant, Tantiya Bheel Square",Mughlai Restaurant,3.8,624,Indore,0
AL-QASIM RESTAURANT,Restaurant,4.6,2163,Indore,0
Bapu Ki Kutia (since 1964),North Indian Restaurant,4.1,1542,Indore,1
NOober Eats,Health Food Restaurant,4.9,107,Indore,1
Traffic Jam,Asian Restaurant,4.7,189,Indore,0
Tandoor Restaurant,North Indian Restaurant,3.9,478,Indore,0
PFJ Paratha House,Punjabi Restaurant,4.4,1373,Indore,0
Oakaz Restaurant,North Indian Restaurant,4.5,4874,Indore,1
Lavish Unisex Salon,Hair Salon,4.3,169,Indore,0
Luxe Salon & Academy,Hair Salon,4.9,49,Indore,1
Gen-Z unisex salon,Hair Salon,5.0,113,Indore,1
The Richest Unisex Salon,Hairdresser,4.7,39,Indore,0
