Name,Category,Rating,Reviews,Location_Area,Has_Website
Nusara Kitchen & Bar,Pan-Asian Restaurant,4.4,798,Mumbai,1
The Little Door,Restaurant,4.2,5061,Mumbai,1
Anytime Fitness,Gym,4.5,869,Mumbai,1
Adiyash Gym,Gym,4.6,173,Mumbai,1
Beast Gym Unisex,Gym,4.9,263,Mumbai,0
Fitness Shrine Gym,Gym,4.6,90,Mumbai,0
"Reshape Fitness - Gym in Ghatkopar East, Mumbai",Gym,4.6,209,Mumbai,1
Evolve Fitness,Gym,4.6,138,Mumbai,0
Extreme Fitness,Gym,4.9,202,Mumbai,0
Free Open Gym - Five Gardens,Gym,4.3,1271,Mumbai,0
Gajalee,Seafood Restaurant,4.3,10577,Mumbai,1
Via Bombay,Marathi Restaurant,4.5,2085,Mumbai,0
Thank Gourd - Vegetarian Restaurant & Cafe in Versova,Restaurant,4.7,507,Mumbai,1
Kyma,Asian Restaurant,4.3,2047,Mumbai,0
Roast House Mumbai,North Indian Restaurant,5.0,23,Mumbai,0
KHAO PIYO MULTI CUISINE RESTAURANT AND BAR,Indian Restaurant,4.1,935,Mumbai,1
"Punjab Grill The Capital, Bandra Kurla Complex",Punjabi Restaurant,4.4,3806,Mumbai,1
Global Fusion,Buffet Restaurant,4.3,9884,Mumbai,0
The Finch Mumbai,Brewpub,4.2,5769,Mumbai,1
"Pa Pa Ya, BKC",Asian Restaurant,4.2,3242,Mumbai,1
"Fitness First Platinum Crest Mukta | Best gym in Andheri West, Mumbai",Gym,4.1,672,Mumbai,1
Fitness Hub - Biggest Gym in Mumbai,Fitness Center,4.6,544,Mumbai,0
FORTUNE FITNESS-Best Gym facilities | body muscle|Fitness centre|workout |gym services in andheri east,Gym,4.4,569,Mumbai,1
G -Force Fitness Gym Personal Certification,Gym,4.6,337,Mumbai,0
Elite Fitness Hub,Gym,5.0,42,Mumbai,0
GROW STRONG GYM,Gym,4.4,421,Mumbai,1
"Cult Gym Chembur | Best Gym in Chembur, Mumbai",Gym,4.5,159,Mumbai,1
"Gold's Gym Bandra | Best Gym in Bandra, Mumbai",Gym,4.2,728,Mumbai,1
FLEXFIRE GYM,Gym,5.0,55,Mumbai,1
Fitness Legacy | Best Gym in Chakala,Gym,4.7,257,Mumbai,0
Fitness Factory Andheri/Best gym in Andheri,Gym,4.1,289,Mumbai,0
Why Not Fitness - Best Gym in Andheri West,Fitness Center,4.6,86,Mumbai,1
JGS Fitness Centre,Gym,4.2,88,Mumbai,0
The gym 24×7,Gym,3.6,143,"W, Mumbai",0
Fitness Hub,Gym,4.7,590,Mumbai,0
WORLD WIDE FITNESS,Gym,4.6,171,Mumbai,0
Inch Pinch Fitness Gym,Gym,4.4,426,Mumbai,0
"Turbo Fitness | Best gym in Bandra, Mumbai",Gym,4.4,212,Mumbai,1
Fitness Extreme Intl Inc. gym,Gym,4.8,101,Mumbai,1
"Cult Gym Sion | Best Gym in Sion, Mumbai",Gym,4.4,170,Mumbai,1
3 Musketeers Fitness club,Gym,4.9,312,Mumbai,1
Tone it right fitness,Gym,4.5,100,Mumbai,0
"Cult Gym Ghatkopar | Best Gym in Ghatkopar, Mumbai",Gym,4.6,120,Mumbai,1
