Name,Category,Rating,Reviews,Location_Area,Has_Website
Dr Nanda's Multispeciality Dental & Implant Clinic.Best dental implant specialist.Best braces specialist.Best kids dentist.,Dental Clinic,4.9,267,New Delhi,1
The Dental Home Clinic,Dentist,4.9,132,"New Delhi, Delhi",1
Clove Dental Clinic - Janakpuri,Dental Clinic,4.9,1746,Delhi,1
Aesthetic Dental & Medical Care,Dentist,5.0,60,"New Delhi, Delhi",1
"CAVITY AVENGERS DENTAL CLINIC |Best Dental Clinic of Mohan Garden,Uttam Nagar,RCT,Implant,tooth pain,clinic near,Aligners",Dental Clinic,4.9,655,Delhi,0
Kings Auto Car Care,Car Repair And Maintenance Service,4.8,40,"New Delhi, Delhi",0
Manoj Automobile,Car Repair And Maintenance Service,4.9,100,"New Delhi, Delhi",0
AUTOMOTIVES REPAIR CENTRE,Car Repair And Maintenance Service,5.0,14,"New Delhi, Delhi",0
AUTO STOP SOLUTION,Car Repair And Maintenance Service,4.9,57,New Delhi,1
MALIK CAR - A/C,Car Repair And Maintenance Service,4.4,73,"New Delhi, Delhi",0
The Automotive Service Groups - Car Service in Dwarka - Car Repair in Dwarka,Car Repair And Maintenance Service,4.9,15,Delhi,1
Curly Top - Beauty Parlour in Janakpuri | Ram Mandir Marg,Beauty Salon,4.8,70,Delhi,1
Khoobsurat Makeovers by Rubina Verma | Best Makeup Studio Academy in Janakpuri,Beauty Salon,4.6,1892,"New Delhi, Delhi",1
SM UNISEX SALON,Hair Salon,4.8,48,Delhi,1
Sabu Hair Salon,Hair Salon,4.7,177,"New Delhi, Delhi",0
The sameer unisex salon,Hairdresser,4.1,96,Delhi,0
Zenesty Studio,Hairdresser,4.1,319,"New Delhi, Delhi",1
LUXURY FAMILY SALON,Hair Salon,4.8,17,"New Delhi, Delhi",0
Ayesha Salon Makeup Studio,Beauty Salon,4.8,203,Delhi,0
"28 Degree unisex salon - Raja puri, UttamNagar",Beauty Salon,4.5,568,"New Delhi, Delhi",1
The Hair Game Salon,Beauty Salon,4.6,78,"New Delhi, Delhi",0
RAJU AUTO STORE- Best vehicle service in Delhi,Car Repair And Maintenance Service,5.0,3,"New Delhi, Delhi",0
VehicleCare -Car Repair Samalka,Auto Repair Shop,0.0,0,"New Delhi, Delhi",1
Ak Automobile car repair,Car Repair And Maintenance Service,4.4,10,New Delhi,0
Car Helpline,Car Repair And Maintenance Service,4.3,39,"New Delhi, Delhi",0
GoMechanic - Vedi Motors Samalka,Auto Repair Shop,4.2,18,New Delhi,1
MD CAR MECHANICAL SERVICE,Car Repair And Maintenance Service,5.0,5,Delhi,0
Onlybigcars new wheels car repair,Car Repair And Maintenance Service,0.0,0,"New Delhi, Delhi",1
"Tata Motors Cars Service Centre - Delight Motors, Nangli Sakrawati Indl Area",Car Repair And Maintenance Service,4.6,2722,"New Delhi, Delhi",1
Megha Motor,Car Repair And Maintenance Service,4.9,27,"New Delhi, Delhi",0
Evaara unisex salon,Beauty Salon,4.8,52,Delhi,1
Reet Makeovers Unisex Luxury Salon & Academy | Best Unisex Salon in Hari Nagar | Bridal Makeup Artist in Hari Nagar,Beauty Salon,4.7,121,Delhi,1
Hairport Unisex Salon,Hair Salon,3.9,137,"New Delhi, Delhi",0
Looks Salon,Hair Salon,4.0,712,"New Delhi, Delhi",1
Cheena's Nail and Lash Makeovers Unisex salon | Bridal Makeup Artist,Make-Up Artist,4.9,588,"New Delhi, Delhi",1
New German Bakery,Bakery,4.8,1179,Delhi,0
7th Bliss,Cake Shop,4.8,1089,"New Delhi, Delhi",1
ROYAL BAKERY & RESTAURANT: Best Cake Shop | Chinese Food shop in Delhi,Bakery,4.9,148,"New Delhi, Delhi",1
"Bakeman Cake & Pastry Palace - Cake Shop in Dwarka, Cake Home Delivery",Bakery,4.8,1551,"New Delhi, Delhi",1
Golden Bake & Cakes,Bakery,4.7,2014,"New Delhi, Delhi",0
Cake Baker,Bakery,4.9,337,"New Delhi, Delhi",1
7th Heaven Bakery- Dwarka,Bakery,4.8,301,"New Delhi, Delhi",0
Delhi Cake Bakers,Bakery,4.9,26,"New Delhi, Delhi",1
Dough & Cream Vikaspuri New Delhi,Bakery,4.6,1963,"New Delhi, Delhi",1
Mohit Bakery,Bakery,4.2,1932,"New Delhi, Delhi",1
