Name,Category,Rating,Reviews,Location_Area,Has_Website
Headmasters | Best Salon In Mohali | Best Makeup Artist In Mohali,Beauty Salon,4.7,1836,Sahibzada Ajit Singh Nagar,1
Blossom luxury spa,Massage Spa,4.8,24,Sahibzada Ajit Singh Nagar,0
Pretty & Polished By Sapan | Salon & Academy,Beauty Salon,4.9,29,Sahibzada Ajit Singh Nagar,1
Maven Auto Works,Auto Repair Shop,0.0,0,Sahibzada Ajit Singh Nagar,1
GoMechanic - Car Breakdown | Towing | Road Side Assistance,Auto Repair Shop,5.0,4,"Chandigarh, Sahibzada Ajit Singh Nagar",1
Sharma Motors,Car Repair And Maintenance Service,4.3,358,Sahibzada Ajit Singh Nagar,0
"Singh Car Spa ""wash""",Car Repair And Maintenance Service,4.5,23,Sahibzada Ajit Singh Nagar,0
Baliali (daljeet;vicky),Car Repair And Maintenance Service,5.0,1,Baliali,0
Vishwakarma motor 🚗 car Repairing (near Regenta palac),Car Repair And Maintenance Service,5.0,2,Sahibzada Ajit Singh Nagar,0
Clove Dental Clinic - TDI Mohali,Dental Clinic,4.9,85,Sahibzada Ajit Singh Nagar,1
Bristles Dental Studios -TDI City | Best Dentist in Mohali,Dentist,5.0,130,Sahibzada Ajit Singh Nagar,1
Smile Curators,Dentist,4.9,307,Sahibzada Ajit Singh Nagar,1
Tooth Care Dental Clinic Mohali - Best Dentist in Mohali,Dentist,4.9,517,Sahibzada Ajit Singh Nagar,1
"Clove Dental Clinic - Phase 3B2, Mohali",Dental Clinic,4.8,655,"Sahibzada Ajit Singh Nagar, Chandigarh",1
Perfect Teeth Dental Clinic,Dentist,4.9,1141,Sahibzada Ajit Singh Nagar,1
Dental IQ - Best Dental Clinic in Mohali | Best Dentist in Mohali| Best Dental Implants | Invisalign,Dental Clinic,4.9,103,Sahibzada Ajit Singh Nagar,1
Elite Dental Care,Dental Clinic,4.9,149,Sahibzada Ajit Singh Nagar,0
Dental Excellence: Centre For Advanced Oral Care,Dentist,5.0,131,Sahibzada Ajit Singh Nagar,1
Dental Grin & Beauty Boost Clinic | Best Dental Clinic in Mohali,Dentist,5.0,108,Sahibzada Ajit Singh Nagar,0
Aesthetic Dental Clinic | Best Dentist in Mohali,Dental Clinic,4.9,229,Sahibzada Ajit Singh Nagar,1
Dentistry By Dr Gurpreet Janda,Dental Clinic,5.0,551,Sahibzada Ajit Singh Nagar,1
"Clove Dental Clinic - Sector 68, Mohali, Chandigarh",Dental Clinic,4.9,698,Sahibzada Ajit Singh Nagar,1
The Smile Designers: A Luxury Multispeciality Dental Clinic - Mohali,Dentist,4.9,201,Sahibzada Ajit Singh Nagar,1
Bawa Dental Clinic,Dental Clinic,5.0,464,Sahibzada Ajit Singh Nagar,1
M5 Bakers,Bakery,4.9,530,Sahibzada Ajit Singh Nagar,0
Le Meilleur Bakery,Bakery,4.2,352,Sahibzada Ajit Singh Nagar,0
Chef Adam's Patisserie,Bakery,4.9,58,"Kharar, Sahibzada Ajit Singh Nagar",0
SugarPlum By Rachita,Bakery,5.0,42,Sahibzada Ajit Singh Nagar,1
"Theobroma Bakery and Cake Shop - Sector 3B2, Mohali",Cake Shop,4.6,956,Sahibzada Ajit Singh Nagar,1
Baker's 67,Bakery,4.7,448,Sahibzada Ajit Singh Nagar,0
Well Baked Cake Studio,Bakery,4.6,188,Sahibzada Ajit Singh Nagar,1
Farmers Bakery - Best Cake Shop in Mohali | Customized cakes in Chandigarh,Bakery,5.0,23,Sahibzada Ajit Singh Nagar,1
ReyRid Cakery,Bakery,4.9,131,Sahibzada Ajit Singh Nagar,1
NIK BAKER'S,Bakery,4.2,1456,Sahibzada Ajit Singh Nagar,1
Home Bakes By Geetu | Best Home Baker In Mohali | Best Cakes In Mohali,Bakery,4.8,43,Sahibzada Ajit Singh Nagar,0
"Katani Sweets, Bakery & Fast Food",Indian Sweets Shop,4.0,530,Sahibzada Ajit Singh Nagar,0
BAKERS DELIGHT,Bakery,4.0,170,Sahibzada Ajit Singh Nagar,0
Goldenbird Bakery,Bakery,4.9,190,Sahibzada Ajit Singh Nagar,0
D' Bakers Home,Bakery,4.5,231,Sahibzada Ajit Singh Nagar,0
Little Oven by Swati,Bakery,4.9,61,Sahibzada Ajit Singh Nagar,0
Bon Gateau Mohali,Bakery,4.4,1052,Sahibzada Ajit Singh Nagar,1
Beans N Buns,Bakery,4.7,251,Sahibzada Ajit Singh Nagar,0
The SWEET BAKER'S,Bakery,5.0,3,Sahibzada Ajit Singh Nagar,0
MediZEN,Pharmacy,5.0,13,Sahibzada Ajit Singh Nagar,1
Knockout,Clothing Store,4.5,145,Sahibzada Ajit Singh Nagar,1
