Name,Category,Rating,Reviews,Location_Area,Has_Website
Priyanka Textiles,Clothing Store,4.5,15,Nagpur,0
Dhanshree Sarees Nagpur,Women'S Clothing Store,5.0,1,Nagpur,0
Shriparna Clothing,Clothing Store,5.0,7,Nagpur,1
Vimal clothing and boutique,Clothing Store,5.0,1,Nagpur,0
W For Woman,Women'S Clothing Store,5.0,3,Nagpur,1
DASTARKHWAN RESTAURANT,Mughlai Restaurant,4.3,1886,Nagpur,1
Afghan Darbar Restaurant & Takeaways| Best restaurant in Nagpur,North Indian Restaurant,4.1,506,Nagpur,1
Kareem's Restaurant,Mughlai Restaurant,4.1,4842,Nagpur,1
The Beach Story,Restaurant,4.3,699,Nagpur,1
The tree of wonder,Family Restaurant,4.1,239,Nagpur,0
The Biryani Company |Best Biryani In Nagpur,Restaurant,4.2,408,Nagpur,0
Deccan House | Family Garden and Restaurant,Restaurant,4.7,15,Nagpur,0
Al Rahman,Family Restaurant,4.0,1496,Nagpur,0
Atmosphere Fine Dining,Restaurant,4.2,105,Nagpur,0
Haldiram's,Family Restaurant,4.7,3774,Nagpur,1
Aafrin's Kitchen,Restaurant,4.9,18,Nagpur,1
KB's Bucket Biryani,Biryani Restaurant,4.8,266,Nagpur,1
JEE HOOZUR,Mughlai Restaurant,4.0,848,Nagpur,0
"Hitchki, Nagpur",Indian Restaurant,4.3,4132,Nagpur,1
Uncle John's Pizza Nagpur,Pizza Restaurant,4.7,1009,Nagpur,0
New Moga Hotel ( PURE VEG ),North Indian Restaurant,4.7,53,Nagpur,0
Arabian Tandoor,Middle Eastern Restaurant,4.0,1538,Nagpur,1
TOMORROWLAND Restaurant & Pub|restaurant in koradi,Restaurant,4.7,82,Bokara,1
Nitro hub cafe & restro,Fast Food Restaurant,4.3,104,Nagpur,0
CYBERCITY INTERNET CAFE AND GAMING ZONE,Internet Cafe,4.9,405,Nagpur,1
amigos cafe and bistro,Cafe,5.0,5,Nagpur,0
Jumbo's Cafe,Chinese Restaurant,4.3,56,Nagpur,0
LOC : LIFE OF CHAI JARIPATKA,Cafe,3.9,19,Nagpur,1
Haldiram's Sweets & Planet Food,Family Restaurant,4.4,4275,Nagpur,1
Croffleto,Dessert Restaurant,4.8,37,Nagpur,0
The headquarters,Chinese Restaurant,4.1,250,Nagpur,0
Chai Villa,Cafe,3.9,50,Nagpur,1
Nagpur Restaurant,North Indian Restaurant,4.6,43,Nagpur,0
SWAD PALACE FAMILY RESTAURANT AND BAR,Family Restaurant,4.0,328,Bokara,0
The Indian Grill,North Indian Restaurant,3.8,2293,Nagpur,0
Zafran Restaurant,Restaurant,4.4,113,Nagpur,0
Hotel Nawabi Zaaika,Family Restaurant,4.8,22,Nagpur,0
Fitness World Unisex Gym,Gym,4.9,130,Nagpur,0
Fit Nation Unisex Gym,Gym,4.9,299,Nagpur,0
PB's Fitness Studio ( Nari Akhaada) Best women’s only Gym in Nagpur,Gym,4.8,1279,Nagpur,1
KRD fitness gym,Gym,5.0,268,Nagpur,0
Oxygen Gym,Gym,4.8,402,Nagpur,1
PULSE FITNESS UNISEX GYM,Gym,4.6,74,Nagpur,0
Bluerock Fitness,Gym,4.7,217,Nagpur,0
THE POWER FITNESS CLUB,Gym,4.9,43,Godhani (Railway),0
SPEED FITNESS,Gym,4.9,116,Nagpur,0
COMBAT FITNESS CLUB,Gym,4.5,55,Nagpur,0
Youthforce Fitness Hub,Gym,4.6,69,Nagpur,0
Oneabove Fitness byramji town,Gym,4.2,551,Nagpur,1
Embassy Fitness Club,Gym,4.7,71,Nagpur,0
ABS Fitness,Gym,4.1,174,Nagpur,1
The fitness time gym,Gym,4.7,40,Nagpur,0
Wellness Gym Nagpur,Fitness Center,4.5,23,Nagpur,1
Movewell Fitness World,Gym,5.0,85,Nagpur,1
Grand Kashmir Family Restaurant,North Indian Restaurant,3.9,527,Nagpur,0
Rangla Punjab Restaurant,Punjabi Restaurant,3.7,348,Nagpur,0
"The Orange Flame | Best Cafe & Family Restaurant in Jaripatka, Nagpur",Family Restaurant,3.8,49,Nagpur,1
Solid Tandoori,Mughlai Restaurant,4.1,1151,Nagpur,0
Sagar Family Restaurant,Family Restaurant,3.8,1908,Nagpur,0
Mr. Saoji spices on plate,Family Restaurant,4.7,48,Nagpur,0
Park Paradise Restaurant,Family Restaurant,4.0,66,Nagpur,0
"4Brothers, Restaurant,Pure Vegetarian",Vegetarian Restaurant,4.0,357,Godhani (Railway),0
B B C Courtyard,Restaurant,4.0,546,Nagpur,0
"Nathu’s Sweets, Bakery and Restaurant",Restaurant,4.5,390,Nagpur,1
Yaraana Family Garden Restaurant,Restaurant,3.8,50,Nagpur,0
Eden Garden Restaurant,North Indian Restaurant,3.7,991,Bokara,0
Adhikari Veg Restaurant,Vegetarian Restaurant,4.3,33,Nagpur,0
The Power House Gym,Gym,4.4,91,Nagpur,0
M Khan GYM,Gym,5.0,66,Nagpur,0
Raha’s fitness studio,Gym,5.0,21,Nagpur,0
Red Iron Gym,Gym,4.7,38,Nagpur,0
SHIV FITNESS,Gym,4.7,50,Nagpur,0
Alex Hair & Skin Studio - Best Salon in Nagpur | Best Hair Salon in Nagpur | Best Unisex Salon in Nagpur,Beauty Salon,4.0,559,Nagpur,0
Capello Salon Ginger Mall,Hair Salon,4.4,442,Nagpur,1
R . D The Unisex Salon - Best Salon in Nagpur,Hair Salon,5.0,18,Nagpur,0
Hair Habits Salon Nagpur,Beauty Salon,4.6,1683,Nagpur,1
look's men's salon,Hair Salon,4.7,36,Nagpur,0
Pranalz Fitness Club,Gym,4.1,23,Nagpur,0
Sports Fitness Club,Gym,4.9,15,Nagpur,0
SN fitness,Gym,4.9,86,Nagpur,0
Ishant Fitness Gym,Gym,4.7,15,Nagpur,0
Body Zone Gym,Gym,4.5,204,Nagpur,0
Apple Fitness Gym,Gym,5.0,6,Nagpur,0
Anasuya powerhouse Gym,Gym,4.9,24,Nagpur,0
Real Gym,Gym,4.8,41,Nagpur,0
Power Point Fitness,Gym,4.9,47,Nagpur,0
ATP GYM,Gym,4.6,23,Nagpur,0
New Shere A Punjab Dhaba and Restaurant,Punjabi Restaurant,3.7,761,Bokara,0
Kale jee South Street,South Indian Restaurant,3.8,28,Nagpur,0
Naadbramha idli - Jaripatka (Nagpur),Restaurant,4.8,75,Nagpur,0
Mughals,Restaurant,3.6,878,Bokara,0
Hotel New Delhi Darbar,Fast Food Restaurant,4.0,965,"Dinsawfactory, Nagpur",0
