Name,Category,Rating,Reviews,Location_Area,Has_Website
New Taj Bakery,Bakery,4.2,66,Pune,0
"The Pant Project Store - MG Road, Pune",Clothing Store,4.9,821,Pune,1
Manohar Retail India Private Limited,Clothing Store,4.8,3286,Pune,0
"Unlimited Fashion Store - Kumar Pacific Mall, Pune",Clothing Store,4.8,7439,Pune,1
Xmex plus size fashions,Plus Size Clothing Store,4.9,1235,Pune,1
QUEENSTOWN,Women'S Clothing Store,4.7,2558,Pune,1
THE MRP STORE,Men'S Clothing Store,4.8,213,Pune,1
"Soch at Seasons Mall, Pune",Women'S Clothing Store,4.7,258,Pune,1
Lifestyle Stores,Clothing Store,4.2,5550,Pune,1
So What The Plus Size Store,Clothing Store,4.2,415,Pune,1
"Fabindia, 99 Avenue, Lulla Nagar Pune",Clothing Store,5.0,15,Pune,1
Mograa Fashion Store | ladies clothing store in Pune | ethic wear shop in salunkhe vihar pune,Women'S Clothing Store,5.0,64,Pune,0
ASC FASHION STORE,Plus Size Clothing Store,4.6,98,Pune,1
"SWEET DREAMS - Tribeca High Street, Pune",Clothing Store,4.9,31,Pune,1
Just Casuals,Clothing Store,4.7,2383,Pune,1
The Raymond shop,Clothing Store,4.8,1564,Pune,1
MAGS By Sananda Basak - Mohammadwadi,Fashion Designer,5.0,105,Pune,1
Top Less Body Spa In Nibm Kondhwa Undri,Spa,5.0,3,Pune,1
Opal Day Spa In Kondhwa - Best Affordable Spa In Undri Nibm Kondhwa | Best Massage In Undri Nibm Kondhwa Pune,Spa,4.3,34,Pune,1
Mens Avenue,Men'S Clothing Store,4.3,3911,Pune,0
Jaihind,Clothing Store,3.9,9445,Pune,1
ROYAL MAN,Clothing Store,4.7,363,Pune,0
Secret Surplus Store,Clothing Store,5.0,21,Pune,1
Cloth In Store,Clothing Store,4.8,162,Pune,1
Excuse Me Pune,Clothing Store,4.2,37,Pune,1
RAYRA Women's Brand Outlet,Clothing Store,4.5,63,Pune,0
"Dev's Collection-Best Women Clothing & Accessories Store, Pune",Women'S Clothing Store,5.0,6,Pune,1
Allen Solly Store JM Road,Clothing Store,4.2,531,Pune,1
Just Jeans Pune,Jeans Shop,4.8,344,Pune,1
"Soch at SGS Mall, Pune",Women'S Clothing Store,4.7,238,Pune,1
Fashion Avenue - Ethnic Wear,Men'S Clothing Store,4.4,43,Pune,0
Big Size clothing,Plus Size Clothing Store,4.9,101,Pune,0
"Pantaloons (Kumar Pacific Mall, Pune)",Clothing Store,4.1,766,Pune,1
PLUS ONE,Women'S Clothing Store,4.9,16,Pune,0
"Pantaloons (SGS Mall, Pune)",Clothing Store,4.0,773,Pune,1
Shrimant Collection,Clothing Store,4.0,3203,Pune,1
Saroj Fabrics (Pune),Fabric Store,4.6,965,Pune,1
Plus size clothing,Plus Size Clothing Store,3.7,21,Pune,0
"Westside - SGS Mall, Pune",Clothing Store,4.1,1757,Pune,1
GAZIBO ( WOMENS WEAR - CLOVER CENTRE GROUND FLOOR SHOP NO 39 ),Women'S Clothing Store,5.0,70,Pune,0
